id,text,target
86166,as gun control leftist rather child had responsible parent that locked the front door and didnt let her get involved in the neighbors dv shir if the was where she could grab it but couldnt leavem shes lucky he didnt find it first,0
40450,someone please show this and front and center tonight unless we get the declass out today,0
61533,ajsjjsjdkkdjdk want him so much he literally tell me to die and obey him,1
31469,sorry to hear about the loss of your friend,0
53663,characterizations of famous people are very funny but not if they are black cue the race baiters in,0
40857,he dead so you are necrophiliac as well good to know you must suck at chess never mind dimensional chess you can even think one move ahead let alone many change your twitter handle to dumbaf not even ish,1
48969,funny how the conservatives did not like it when one of there defected but they sure did not mind when liberal defected where there integrity in this,0
23228,they get testy and decide you re paid shill lot if you end up hanging around qanon you ll get used to it,1
98137,how could anyone want to vote for democrat who wants open borders and gun control,0
85415,he is in full blown temper tantrum over manafort,0
78473,trump is very sick man he is toxic and mean spirited,1
30890,voters know is the right side of the gun issue gun control or gun rights the answer may help determine whether nra financed rep comstock wins reelection,1
92935,behaved as an ordinary disposable criminal,1
58208,didn watch and don care,0
86626,she is full of bunk,1
86331,so wait conservatives are crying about needing their safe spaces all of the sudden how liberal elite college of them,0
18702,hell did they boycott mcenroe this is too much,1
87470,those that do not respect the constitution need to be driven out of office,0
