,text,target
410,he gonna tip him two new assholes,0
411,so she can be effected by the radiation but killed hope he mentions lady gaga witch since she is the only known immortal witch and supreme,1
412,he mike what country are you living in my country is constitutional republic not democracy,0
413,election season trump my dick is the most magnificent dick just tremendous leftists prove it you russian puppet trump whips dick out in fit of senility conservatives vote trump to victory,1
414,science ecology health nature the problem of the one and the many in gun control,0
415,interesting when demoncraps are not even inventive enough to create their own cartoons this is originally put out by republicans liberals are the koolaide drinkers and always have been liberals are also the scum of the earth and prove it daily through their lies,1
416,can you believe we just had president with fake id,0
417,old article but its going to be relevant very soon clintonfoundation maga clintoncrimes,0
418,he needs to go just as joe did,0
419,all of them,0
420,do not think you have clue what leadership and liberals have the temperament of year old children being told no you have the intellectual brilliance of goat please stop tweeting tds is making look quite the fool,0
421,as gun control leftist rather child had responsible parent that locked the front door and didnt let her get involved in the neighbors dv shir if the was where she could grab it but couldnt leavem shes lucky he didnt find it first,0
422,someone please show this and front and center tonight unless we get the declass out today maga,0
423,ajsjjsjdkkdjdk want him so much he literally tell me to die and obey him,1
424,sorry to hear about the loss of your friend,0
425,characterizations of famous people are very funny but not if they are black cue the race baiters in,0
426,he dead so you are necrophiliac as well good to know you must suck at chess never mind dimensional chess you can even think one move ahead let alone many change your twitter handle to dumbaf not even ish,1
